id;tower;_071_eqty_fta;_075_cash_a;_166_ebitda_int_exp;_167_eqty_gw_a;_168_b_loans_bonds_a;_172_eqty_gw_a_gw;_187_margin_yoy;_192_tpo_rev;_193_tro_rev;_209_ebtda_pv;_210_e_eqty;_211_e_a;_166_ebitda_int_exp_3;_027_st_l_ebitda_2;_161_rev_yoy_2;_187_margin_yoy_2;_187_margin_yoy_3;PD
10906;SK;1.564614;0.249537;142.165876;0.557743;-0.943679;-0.702057;0.224891;-0.513278;19.225355;0.237255;0.169804;0.094707;-2.141788;1.898097;0.054346501;0.124890621;-0.26444578;0.004281768
10907;SK;-0.415982;0.356653;-26.990290;-0.027341;-0.943685;1.491916;5.853659;1.223188;75.496505;0.728931;1.192142;-0.032595;0.737717;33.870000;3.282105841;5.753658537;7.236534328;0.153528305
10908;SK;-0.518342;-0.011947;10.964527;-0.020569;-0.943685;1.466521;0.325493;1.062222;64.751276;0.631920;-0.002808;0.000058;0.515635;93.270000;0.324730301;0.225492532;-0.130382172;0.041858047
10910;SK;3.113186;0.226462;161.572539;0.138056;-0.942198;0.871704;0.026261;0.788647;11.933251;0.450316;0.241491;0.033339;-2.534810;8.636137;0.065117476;0.126260686;-0.395881502;0.007122421
10912;SK;0.434166;0.697170;8.487006;0.131167;-0.747283;0.897534;0.031487;1.136616;99.387248;0.379775;0.173437;0.022749;0.565816;9.370407;0.009603201;0.068513245;-0.472836604;0.044277923
10914;SK;0.407334;0.328240;10.649043;0.238322;-0.827648;0.495720;0.073712;0.279190;58.966268;0.098084;0.066685;0.015892;0.522025;3.470714;0.146058807;0.173712393;-0.33264665;0.028245972
10915;SK;2.539152;0.281761;33.696980;0.125133;-0.341724;0.920161;0.465340;-0.110826;44.182085;0.491612;0.553609;0.069275;0.055200;3.762048;0.014509629;0.365340436;0.055981232;0.028947661
10916;SK;0.042683;0.424924;17.734601;0.011518;-0.918384;1.346198;0.137487;0.386710;26.303729;0.456555;0.684732;0.007887;0.378510;8.240635;0.043400528;0.237486908;-0.247659779;0.038126968
10919;SK;5.789410;0.031000;68.230000;0.414996;-0.943685;-0.166778;0.058041;-0.103406;71.148999;0.170499;0.198733;0.082473;-0.703597;2.131953;0.166150999;0.158041473;-0.353529952;0.010245322
10920;SK;3.100000;0.064051;141.719920;0.112234;-0.943685;0.968531;5.853659;2.762807;68.822668;0.216538;0.555576;0.062354;-2.132756;10.301696;4.832584764;5.753658537;7.236534328;0.034610854
10921;SK;1.260830;-0.351449;3.275368;0.078566;-0.342055;1.094780;1.210384;-0.285824;77.712554;0.600577;0.086632;0.006806;0.671376;32.216159;0.512268659;1.11038449;1.048838054;0.038047183
10924;SK;1.258590;-0.606159;10.653059;0.622610;-0.943685;-0.945296;3.235723;-0.948219;7.482620;0.439905;0.072010;0.044834;0.521944;2.743607;4.832584764;3.135722674;3.747833936;0.020216633
10925;SK;0.859261;0.640284;42.075199;0.248590;-0.696228;0.457219;0.138779;-0.612263;5.802745;0.552350;0.447705;0.111295;-0.114497;3.989655;0.036724527;0.238779335;-0.245937471;0.022088936
10927;SK;0.971626;0.697170;68.230000;0.282591;-0.324591;0.329719;0.269393;-0.613153;9.074540;0.587267;0.445077;0.112849;-0.703597;6.614577;0.21336425;0.1693926;-0.205141778;0.017279413
10928;SK;1.154412;-0.171643;68.230000;0.206817;0.327097;0.613861;0.170257;-0.499048;17.968072;0.606405;0.277609;0.057414;-0.703597;13.815094;0.183581482;0.070257214;-0.337251072;0.015345617
10929;SK;1.338050;0.686005;38.991079;0.168814;-0.339798;0.756366;0.560428;1.930083;135.148322;-0.082193;0.506550;0.085513;-0.052030;5.278179;0.019453977;0.460428239;0.182696656;0.038051657
